fold,epoch,train_loss,train_acc,val_loss,val_acc
5.0,0.0,0.9686203920249398,0.578,0.9408942200243473,0.604
5.0,1.0,0.9272695581118265,0.6053333333333333,0.8982098586857319,0.646
5.0,2.0,0.90089650187932,0.644,0.8756861947476864,0.674
5.0,3.0,0.8818746281008348,0.6666666666666666,0.885198600590229,0.658
5.0,4.0,0.870261550372374,0.6804444444444444,0.8587782010436058,0.672
5.0,5.0,0.8540624397020813,0.6971111111111111,0.8424127548933029,0.714
5.0,6.0,0.844835694377304,0.7088888888888889,0.8337272703647614,0.722
5.0,7.0,0.8356834117402422,0.7166666666666667,0.828289695084095,0.718
5.0,8.0,0.8300918285728346,0.7255555555555555,0.828737560659647,0.72
5.0,9.0,0.8254159325403525,0.7224444444444444,0.8193777725100517,0.73
5.0,10.0,0.8250123638633295,0.7315555555555555,0.816761527210474,0.744
5.0,11.0,0.8187129100163778,0.7317777777777777,0.8208376243710518,0.722
5.0,12.0,0.8195392869888468,0.732,0.8149415962398052,0.738
5.0,13.0,0.8129437130393712,0.7368888888888889,0.8132513985037804,0.736
5.0,14.0,0.8098559417623155,0.7446666666666667,0.8118463009595871,0.742
5.0,15.0,0.8067068643603764,0.7484444444444445,0.8120501786470413,0.736
5.0,16.0,0.8042004269065587,0.7511111111111111,0.8092782944440842,0.736
5.0,17.0,0.8027875059885337,0.7515555555555555,0.836911216378212,0.71
5.0,18.0,0.7999762892723083,0.7524444444444445,0.8175115250051022,0.734
5.0,19.0,0.7986040182992922,0.7562222222222222,0.8058375157415867,0.744
5.0,20.0,0.7989775677944752,0.756,0.8076062947511673,0.742
5.0,21.0,0.794503832962496,0.7644444444444445,0.8053383491933346,0.742
5.0,22.0,0.7944383236533361,0.7637777777777778,0.8051905557513237,0.748
5.0,23.0,0.7917184199847228,0.7628888888888888,0.8057485669851303,0.734
5.0,24.0,0.7908234000205994,0.7648888888888888,0.8034043833613396,0.738
5.0,25.0,0.7907140297247163,0.7664444444444445,0.804093349725008,0.744
5.0,26.0,0.7874630617757216,0.7691111111111111,0.8096974603831768,0.736
5.0,27.0,0.7888492252809781,0.7633333333333333,0.8039103262126446,0.74
5.0,28.0,0.7866103797094196,0.7704444444444445,0.8083687461912632,0.738
5.0,29.0,0.7853724212511212,0.7708888888888888,0.8031044900417328,0.742
